137975.7630404052	-11.597368713764286	62.94630689861709
122345.92440073164	-13.725936507652358	69.13245098351524
109195.73017798002	-11.166709134324279	74.9366791283007
121218.30752974341	-12.13312209579742	70.0943412880432
117543.45657393707	-10.320583777868013	70.22069715837465
105109.68516174365	-12.931591930345045	77.35232866395414
101185.30992050582	-10.145955908162875	77.60078978151037
128380.47195292702	-11.971046990199842	69.59757257299337
125489.43735821714	-11.648062556562154	71.09719553797437
115200.3283313324	-13.310143217827665	76.32352239278313
109397.00038563601	-11.217402977122154	77.77380753759205
120510.72168521018	-12.07407083485877	70.41949868688363
116658.52766451015	-10.371277620665886	70.53351117551283
106568.32076086236	-12.741957974462778	78.08699426529243
102550.44184440747	-10.196649750960749	78.36913876714644
141582.5136621845	-12.037256039351167	64.56747259947507
132452.86405953058	-12.216457690577371	67.78025371334904
119248.51669697427	-12.995860670539763	73.74392148326591
110285.57969188066	-11.785798111137371	77.12153306841361
117212.8184993234	-12.559217892361174	71.25914982343295
113352.32998597603	-10.939672754681101	71.36694544043164
105452.45552474401	-13.227105031965182	77.69027768539756
101434.57660828912	-10.765044884975966	77.94527933613544
137463.76381343146	-12.184306252846755	67.72995423174038
131910.7292690801	-12.175919642790424	68.29927113062126
115754.34015131205	-13.189828346089278	76.02466105144339
109508.63577042158	-11.74526006335042	78.08086078173729
117657.49614501947	-12.707999471115238	71.31136638285047
113797.0076316721	-10.89913470689415	71.42061018281571
105662.72373658714	-13.375886610719247	77.78536904427324
101644.84482013225	-10.724506837189015	78.04584997531163
132859.32678055755	-12.791179443994702	67.36296515182576
124628.35406832512	-11.941658507955692	72.11983962599943
116590.77556292998	-12.519911226032352	71.4442073228502
108030.46322519511	-11.670390289993342	77.98528364304498
116464.12395600906	-13.116501978719429	72.01694331061549
112542.63557475436	-10.90314765508654	72.09304346761171
102819.00330169774	-12.845233760757079	77.22467406791318
98823.27337925103	-10.631879437124192	77.44330013080062
134953.96971366165	-12.607911922578014	69.80613738558563
128037.85799710362	-11.99235235075356	71.80567708792165
118152.10832774139	-12.336643704615664	76.55088910258186
111235.99661118329	-11.72108413279121	78.54487931852508
118959.99591057443	-12.859419784442355	72.15124562128254
115021.80539342621	-10.953841497884408	72.23210063630505
105214.94533980153	-12.588151566480006	77.37416563665444
101197.06642334662	-10.682573279922059	77.60244454206536
136301.56256223744	-13.115422116041518	69.43186323832803
128187.87270246171	-12.56074748476878	71.87058585902594
119477.49955306941	-12.844153898079169	74.42039215917247
111289.04292125245	-12.289479266806431	78.41433385191948
118249.82467675138	-13.461956253969307	72.25661443225569
114311.63415960316	-11.522236631899627	72.34119993958386
104362.01213633562	-13.190688036006957	77.67398325657805
100344.13321988072	-11.250968413937278	77.92162173052694
135298.67749717567	-13.160586894852718	70.04542797543164
128339.35404430976	-12.520209436981828	72.01711875097399
118342.00338896562	-12.889318676890369	76.8933845387809
111382.6799360997	-12.248941219019478	78.8342979765997
119182.05349155572	-13.493348420698823	72.36573505967266
115243.8629744075	-11.481698584112676	72.4541838891472
105166.99103111088	-13.222080202736473	77.3266703748578
101149.11211465599	-11.210430366150327	77.54664044596264
131304.97822309355	-11.461563695978612	65.98966885853342
117061.6544350079	-11.236517916190305	74.7151119082685
122438.95114341666	-12.339493313962558	68.32330915879388
108669.65791454511	-10.8058583367503	77.1821240034401
109131.6018007779	-11.69235528583189	77.99772434975111
105255.74577823681	-9.959732980294032	78.2827247321646
102131.53112129196	-12.334878047643747	80.015545461913
98201.93011146178	-9.785105110588892	80.38127676664367
119185.54650790199	-11.795213370590991	75.73551366019407
113684.8784027648	-11.604710103507156	77.58806096646896
113865.16725339409	-12.67314298857494	79.55953115084687
107863.94031992742	-11.17405052406715	80.19408965772402
110671.02320769908	-12.026004960444268	79.00445767884557
106645.76816406057	-10.327925167610886	79.33142232678483
103545.2827759821	-12.668527722256128	80.78944116066057
99520.02773234359	-10.153297297905745	81.18972651958472
122147.6384552362	-11.46973060800554	74.9378026743786
113516.52455470171	-11.24468482821723	78.10175186427539
117695.71887222663	-12.347660225989488	77.18440276583586
108863.25683482621	-10.814025248777225	79.88249504641757
108084.0332331063	-11.700522197858819	79.52642562458415
104058.77818946778	-9.96789989232096	79.87233482243423
102356.52784365501	-12.343044959670674	81.00247834707606
98331.2728000165	-9.79327202261582	81.42438211588338
119447.35099122212	-11.792625435337387	77.80359013112509
113191.63016287	-11.602122168253551	79.07576333527405
114345.71617424476	-12.670555053321335	80.29114365374353
107920.46809201122	-11.171462588813544	80.96755826827723
108522.79496207224	-12.023417025190666	79.6058358419296
104497.5399184337	-10.32533723235728	79.95496322414984
102566.79605549814	-12.665939787002522	81.08041717631535
98541.54101185963	-10.15070936265214	81.50602433220325
118774.22973649534	-11.609936121568602	72.03977772449007
110197.4542716603	-11.58080771038171	78.48296773038005
114291.06153053242	-11.338667903606252	73.79899253132253
105568.65851948442	-11.309539492419361	80.26945208827244
105403.79652875902	-12.417797344918853	79.56996355100435
101401.24603289294	-10.542296857512559	79.92578387976383
99680.08690073864	-12.146529126956503	81.06427870593234
95677.53640487256	-10.271028639550208	81.50011278642518
120324.7156530459	-11.978128308885454	77.70802098923248
113408.60393648781	-11.948999897698561	79.26547001125493
115632.60605124458	-11.706860090923104	80.30748226329763
108716.49433468647	-11.677731679736212	81.40061949487725
107830.86104852414	-12.785989532235703	79.76262093744857
103805.60600488562	-10.91048904482941	80.12801273366358
102074.9156248122	-12.514721314273356	81.1843520879353
98049.6605811737	-10.639220826867062	81.62643753311004
121800.62144400638	-11.618103033595528	75.13250889173204
113512.35742459104	-11.588974622408639	79.04562895948857
117212.8520719289	-11.34683481563318	77.77515093977999
108783.36033168428	-11.317706404446287	81.19075069212116
107028.19235568897	-12.42596425694578	79.91377306308212
103002.93731205045	-10.550463769539487	80.28667429186049
101221.98242134631	-12.154696038983433	81.42516911802895
97196.7273777078	-10.279195551577134	81.87979218854255
120545.79545212993	-11.975540373631848	78.01326956358982
113586.47199926397	-11.946411962444957	79.5275460866594
115797.31895012736	-11.7042721556695	80.59690092137224
108837.99549726139	-11.67514374448261	81.65080749085992
107892.31543650125	-12.7834015969821	80.07030718956804
103867.06039286272	-10.907901109575805	80.45098523565402
102026.96131612155	-12.51213337901975	81.40753508131881
98001.70627248305	-10.636632891613454	81.86856012019628
130836.96868095195	-11.781514712596818	68.0966170180509
115533.05980466881	-11.50916664324008	75.44381162020164
124013.31702749468	-13.822133343687572	70.07436384026012
110375.69686433645	-11.078507063800073	76.5837501891877
107056.53676345086	-11.912080439325694	77.8716903819567
103170.93679487915	-10.232381707343809	78.15053965637867
105788.92249237701	-12.640614075242906	79.42532735673774
101864.54725113916	-10.057753837638671	79.77229029491217
119440.89971036302	-11.847517218159787	75.82048579850132
113875.79818491334	-11.443089180671711	78.33486455251351
116125.35748234995	-13.821468493722637	78.90170033973678
110322.02953665359	-11.012429601231705	79.75981937467051
108647.67850889274	-11.820051034148406	78.40533014234688
104664.20889767747	-10.166304244775441	78.70382629518625
107215.81070447249	-12.487938173752418	80.25849477869421
103197.9317880176	-9.991676375070302	80.64852222693959
122532.3279735782	-11.921528826712263	73.71863398023527
113474.21254158363	-12.100730477938471	78.09527002834736
120118.91910667565	-12.880133457900856	76.07893305470036
111155.98210158203	-11.670070898498468	79.42551138076261
106089.50681632705	-12.443490679722268	78.71288951785671
102106.03720511179	-10.8239455420422	79.02630353256565
106031.20074240623	-13.111377819326279	80.21949533683386
102013.32182595132	-10.649317672337064	80.62023359936356
118953.50663414049	-11.939385100927398	76.3335352032572
112885.03313431637	-11.930998490871062	79.33066868927057
116624.74256101345	-12.944907194169913	79.25232590683913
110379.03818012295	-11.50033891143106	80.45710896195799
106525.42553404346	-12.463078319195876	78.81620624766629
102541.95592282823	-10.654213554974792	79.13499922767966
106241.46895424936	-13.130965458799885	80.31458669570954
102223.59003779446	-10.479585685269656	80.72080423853974
120153.27196047104	-12.780414292390718	71.63463969671606
111666.36318426726	-11.853456437431486	78.70323934327159
117294.5082343361	-12.50914607442837	73.12618128949013
108734.19589660122	-11.582188219469137	79.95195100763114
104470.12847611104	-12.825524123617292	78.60666089243972
100506.33303565005	-10.814945584562336	78.91446566339202
103361.75483236647	-12.554255905654944	80.06251042667333
99366.02490991977	-10.543677366599983	80.46437884703431
121842.10630619917	-12.581435246372248	77.15113341468704
114925.99458964108	-11.78737897486312	79.37529269273453
118855.8409991475	-12.3101670284099	79.48886335427873
111939.72928258943	-11.516110756900767	81.02755346688879
